UniqueCount	AmbigCount
212	496
9	2700
42	2484
21	2604
24	2395
2	1841
5	1713
100	951
59	1149
20	424
476	0
99	200
18	590
165	925
80	846
318	504
60	551
421	0
95	153
1588	586
20	96
229	337
335	435
0	2906
14	2750
187	0
108	31
99	69
97	1244
113	1040
68	1238
79	637
134	872
102	693
731	288
224	265
122	23
26	1941
175	2214
53	2207
15	2098
102	2098
194	0
364	628
389	2524
1090	2520
57	1752
222	0
28	4884
25	4881
419	4601
82	197
123	511
145	492
188	311
17	1774
54	1698
88	1774
2352	3090
16	3209
33	608
13	985
7	987
135	940
123	105
161	211
32	2165
100	12689
86	12252
0	8506
55	11982
0	20705
46	2198
125	4796
144	2062
9	7331
368	1928
1215	21275
288	1392
0	21555
80	20630
104	283
44	2
204	18065
34	1379
105	1582
199	1679
53	4337
64	1346
21	1538
101	773
972	2217
0	3922
727	3410
89	1114
177	1193
76	1222
45	980
149	0
29	413
98	438
165	29
215	633
44	633
76	9134
120	10637
102	15673
33	11991
0	11955
352	15653
49	11912
25	652
0	1707
3	12128
0	17438
6685	17163
167	68
33	6166
4	8005
144	6232
327	6401
4	7740
473	748
477	677
113	3671
9	3371
21	7040
1513	1540
4571	1757
112	1757
230	0
45	608
47	926
24	779
114	570
19	349
11	247
66	180
12	6587
100	5689
42	473
2	1698
1713	6143
106	217
187	148
68	5687
71	5145
41	2298
0	5978
17	6085
58	1557
82	860
0	14526
0	14402
21	14900
22	13087
0	14991
0	15462
0	14969
0	15203
25	4464
32	5838
162	2752
80	2773
6	3593
269	3475
49	1445
732	4
58	1702
37	1703
178	324
96	610
10052	15229
469	5919
806	10181
516	8792
890	8629
1932	12545
50	8243
1049	12719
106	12743
97	396
84	1796
122	749
49	3325
100	3695
96	3787
32	3770
73	3979
113	0
848	844
409	527
193	0
9	2332
287	3722
26	2635
20	2123
141	3439
22	1912
32	1388
29	1521
133	1472
40	1190
75	855
28	1140
26	416
63	925
72	193
4	424
40	585
26	416
177	200
90	309
31	1540
42	2928
59	3060
24	3706
0	3706
117	1081
132	2906
348	2327
120	212
0	524
95	2437
45	1192
34	3258
129	0
225	352
61	3410
29	2448
186	1678
93	657
83	434
36	220
534	113
3	529
62	30
64	2795
122	3413
0	2987
8	3845
0	4011
33	1003
240	136
266	2496
52	1045
56	759
264	252
22	1460
161	378
49	1163
81	627
108	663
0	1255
66	578
150	739
141	648
15	487
22	481
139	0
64	2500
7	2079
96	884
121	850
92	1700
156	2516
3	1485
73	3
38	479
6512	4057
118	0
28	4058
103	4059
16	4056
6	3842
221	377
51	334
108	43
157	589
112	492
225	556
79	454
590	5286
2	5286
74	4777
0	4864
55	4019
2838	4021
240	230
53	1322
74	1011
25	3636
8	1617
59	1629
103	0
597	1074
535	353
70	1418
114	1419
16	1063
55	1419
115	2134
36	395
180	388
106	27
2423	27
506	2
63	401
360	1736
68	701
187	153
19	277
1215	117
252	822
69	348
296	89
73	5180
16	723
159	324
72	4309
36	4825
19	1034
64	67
15	1090
0	460
748	72
67	0
355	3759
40	2909
128	0
291	376
168	79
26	3403
17	3359
94	224
0	2353
57	2187
189	54
52	456
768	0
5	73
61	108
117	100
267	4329
147	4329
121	5803
1669	7315
38	13786
92	15507
140	14506
27	15324
0	15908
0	14086
0	13787
0	10587
74	253
66	465
26	1169
97	331
87	1021
59	473
18	7041
2	9209
339	9170
484	6284
19	7175
239	1747
118	670
107	0
75	9333
0	10399
146	9064
44	8904
66	538
68	245
124	22
104	171
0	6440
127	6138
0	6343
0	6041
46	1334
43	1416
116	871
86	1111
57	1405
32	1152
108	222
47	391
19	2878
90	107
73	7970
132	7969
29	7942
65	1035
0	8159
0	8177
66	7942
290	7260
140	6630
42	762
739	1705
583	289
6	328
30	328
66	142
92	388
58	339
215	333
198	0
7	4301
0	4316
299	4342
1022	2709
19	3854
116	4053
231	4079
10	1528
29	64
11	1151
13	4291
105	536
111	3920
410	608
121	852
362	4213
88	3583
402	3948
508	587
57	794
13	554
481	0
141	112
31	2317
134	0
120	209
310	2345
85	37
126	0
132	84
109	953
8	240
30	11206
89	11204
43	11488
58	11134
264	95
36	10696
34	9370
32	11202
94	10751
20	11009
10	10922
15	10506
26	11235
32	10525
0	11407
39	10668
35	10429
27	10429
7	9358
41	10745
11	10484
30	10887
29	2205
51	9539
864	7995
94	75
138	2076
76	2974
5	3024
38	2952
25	1183
17	1001
145	457
153	867
28	872
836	14
8	443
0	3252
116	3135
91	189
343	342
342	0
0	1339
118	335
54	327
123	91
92	25
22	514
177	9118
0	10633
0	11007
0	9401
5	11015
0	982
193	2017
389	2030
0	1096
47	1867
80	1017
278	7
80	1815
17	1442
38	1117
84	951
261	0
0	2691
65	2566
97	3231
0	3363
86	6492
9	2822
25	3013
0	3435
24	1573
398	3918
0	829
11	2102
215	1952
14	901
74	1598
0	1911
663	3810
75	0
77	526
69	148
19	375
210	390
98	390
434	2098
134	2098
134	3401
56	9031
2	9995
127	963
108	1
75	248
123	0
91	1594
140	3416
42	260
201	2415
12	1183
0	3254
21	1314
36	9490
64	2545
61	2269
225	1576
136	221
8	2193
152	2213
27	2397
286	2374
58	261
42	3106
121	496
184	300
169	0
79	3033
25	2621
57	7804
102	0
105	338
32	6786
13	6790
158	783
91	7670
43	7393
39	2075
234	2
63	417
83	2072
84	490
0	4456
61	2852
70	312
762	2123
97	365
213	913
67	9775
227	7679
94	217
93	132
632	6987
2	934
0	800
32	873
114	868
140	468
0	5336
66	3124
83	188
42	394
361	2811
7	875
67	495
1	3976
225	374
536	1168
375	2276
72	2141
0	1417
55	1834
0	2846
0	1689
1309	491
77	392
51	972
297	736
179	6
570	0
2	1912
1171	5866
813	5456
0	4944
100	251
163	797
0	959
64	504
604	2381
216	1603
256	1904
41	951
3	1422
6	6494
140	6540
39	994
730	8274
0	58
58	669
430	8844
0	7185
91	1791
0	5512
0	5670
47	1626
483	1535
38	676
73	1180
1615	1192
48	1809
0	1688
124	101
15	9305
24	504
61	9305
210	8022
152	8682
17	8184
17	2539
79	945
2113	0
0	4247
1	4247
29	3059
123	2035
218	0
685	36
68	36
232	0
83	403
381	344
129	16
207	0
369	10
691	44
210	0
356	221
141	64
91	157
163	73
556	0
134	0
147	0
444	0
176	0
524	0
68	0
308	2696
560	2302
22	941
117	960
149	500
11	546
265	259
41	308
307	159
13	107
68	0
454	0
146	2154
10	2394
95	2359
54	2257
308	5
235	165
73	2327
75	2763
111	2331
46	268
152	23
151	159
137	42
24	5353
17	9227
25	9229
118	7704
532	8890
81	9264
65	9928
24	9045
0	9886
57	893
0	2907
160	174
84	1196
50	1120
19	1001
62	586
104	418
115	310
83	594
87	86
76	257
222	217
198	420
136	282
140	888
13	1094
159	389
68	664
152	333
194	35
1131	196
0	12238
63	11703
0	11962
0	12240
114	8358
0	14114
13	1084
87	78
0	38
0	11166
0	13493
433	38
43	47
271	5270
539	6021
0	6551
0	6022
129	5554
0	4973
32	583
1	552
1	331
99	760
33	1186
59	853
9	825
95	525
68	5116
39	5304
155	5304
62	3685
149	394
53	751
503	1135
797	753
108	2580
174	0
26	1153
56	84
584	2710
53	2238
50	2022
29	732
0	812
190	0
125	118
174	0
142	4611
114	0
243	10
103	709
16	479
57	589
123	305
164	444
205	23
154	4020
6	4698
80	4222
0	2852
128	0
212	252
65	0
40	3675
0	2313
59	1253
22	568
54	3022
68	2478
104	0
180	0
55	494
18	1965
19	910
161	3855
0	5018
114	642
16	4986
54	4376
82	0
120	147
76	497
18	88
126	652
126	2250
54	2570
49	2507
56	156
0	2728
81	2320
160	381
107	61
114	0
274	0
40	800
826	800
166	3590
90	842
219	5345
42	145
20	5190
6	2457
74	3138
75	0
0	1564
70	1280
191	270
2	7137
71	3877
151	4831
260	4684
86	7139
4	633
130	225
128	3
170	146
69	3
8	1033
0	672
57	383
0	1393
70	582
48	136
124	994
85	963
240	1349
222	2394
67	1718
107	4888
0	5297
380	3672
71	4400
25	940
114	2369
110	2469
289	13277
176	1363
301	13050
119	1056
43	808
48	436
37	611
184	0
57	8287
60	4623
43	4259
0	4667
32	8550
34	3095
120	3387
778	999
367	879
1592	460
208	3086
54	3033
33	350
127	295
187	81
157	4883
124	4388
50	4173
0	5065
49	2632
407	4811
223	2572
0	2887
48	4238
71	2763
31	2242
24	2683
36	1242
130	858
123	300
772	1733
