UniqueCount	AmbigCount
284	3233
31	34
188	219
30	2852
49	546
277	941
232	0
137	81
108	18
244	2271
31	1832
0	2259
144	1805
13	5551
52	5502
35	5548
210	5379
370	1
141	0
86	45
159	493
218	2804
167	492
379	38
17	522
99	1797
24	1666
91	1439
209	6
139	837
197	752
78	12760
208	146
79	3942
202	9388
5	13114
677	8788
116	122
0	9042
75	1310
245	5
241	4
0	1535
86	1284
0	1212
0	1379
30	1943
90	3181
0	2175
61	1037
0	2116
237	0
144	2611
54	3372
37	3313
1	4103
35	2689
27	1196
59	1690
1	2755
61	2767
40	2420
85	606
57	180
89	637
10	3173
0	2564
277	899
64	2843
105	2245
129	220
99	683
190	363
0	741
122	2892
0	2351
134	3146
43	1085
45	267
136	31
52	1037
30	1034
390	85
27	783
136	897
187	172
167	0
165	0
14	10958
114	724
57	527
2563	14225
0	13358
57	12262
0	13999
0	13472
0	11001
0	12496
107	312
35	2146
0	8134
87	0
132	7341
131	1111
209	73
41	1076
41	1022
147	0
142	669
205	70
0	64
0	1391
55	1349
0	2196
0	1335
21	708
0	2140
85	760
53	69
54	272
63	276
504	765
112	814
66	128
77	93
176	74
207	139
37	338
28	0
62	193
37	1253
60	1169
63	1269
860	1731
40	1718
3125	0
378	0
4	1954
0	1192
2	1354
25	866
0	1123
0	1249
0	500
1	7083
0	7036
45	6668
13	7301
0	7000
38	1929
0	1157
50	1073
674	130
135	0
48	6873
0	7023
0	6989
385	6836
64	7028
19	6940
126	6825
6	6815
0	6950
126	6896
40	837
1006	361
137	78
144	2560
60	2560
0	7648
33	6609
75	6630
55	2015
54	1913
59	130
94	2444
429	0
102	1134
47	0
71	395
357	144
40	53
67	0
272	0
649	0
66	144
195	4875
34	3435
48	5209
25	4686
306	1866
86	335
21	3177
23	2782
55	3085
49	2697
5	1959
4	1810
30	924
71	1315
24	553
238	0
110	214
23	1052
517	1824
74	1601
245	875
156	1034
526	0
106	252
3882	1107
23	180
229	675
213	312
0	2689
19	2585
100	0
208	60
138	70
111	887
135	764
43	879
43	487
123	642
119	529
1218	308
144	258
274	50
25	1526
184	1750
45	1746
9	1609
48	1609
145	0
277	544
541	2294
419	2293
61	1628
296	0
58	6967
44	6968
280	6361
115	339
99	548
131	526
294	376
15	1216
29	1161
69	1216
1725	2963
21	3099
88	592
15	897
8	898
158	921
79	112
221	248
39	2230
141	14088
28	13621
0	9066
52	13410
0	25065
97	2302
125	5254
58	2137
5	7927
229	2048
665	25442
333	1210
0	26516
88	25553
121	301
148	1
408	22325
40	1496
108	1959
157	2160
211	6175
92	1703
74	2133
122	1073
1255	2338
0	3989
445	3512
28	847
73	1059
88	1230
67	929
332	0
44	487
157	499
167	29
124	457
35	457
124	9736
240	11377
177	16354
104	12850
0	12642
175	15968
39	12601
19	714
0	1840
8	12779
0	18032
6697	17790
75	47
71	6546
6	8445
129	6593
184	6725
15	8174
379	800
787	719
113	3868
9	3555
15	7519
1127	1711
10140	2305
68	2305
460	0
72	717
29	1080
51	927
54	626
27	362
3	231
62	203
28	7155
96	6138
72	548
7	1547
1709	6493
135	221
231	168
18	5885
140	5531
45	2306
0	6456
20	6631
42	1459
53	839
0	15378
0	14937
10	15642
43	13891
0	15820
0	16166
0	15467
0	15991
21	4861
100	6257
152	2892
88	2772
4	3522
289	3438
66	1504
584	9
159	2736
20	2737
430	540
73	862
355	1054
61	439
139	781
43	684
75	586
1443	11943
55	7698
1371	12162
84	12193
121	388
48	1446
172	692
89	3598
77	3757
142	3915
42	3936
72	4211
113	0
556	621
246	389
103	0
11	2451
957	4302
56	2726
13	2352
51	3587
10	1941
48	1496
18	1440
127	1500
59	1262
96	936
29	1189
32	417
96	873
78	190
2	399
61	900
30	618
150	217
66	338
25	1815
50	2360
37	2523
15	3069
0	3069
127	1148
82	2664
359	2697
93	232
0	414
133	2315
28	1124
16	2577
162	0
268	308
25	2735
39	2304
324	1961
101	607
268	510
113	337
469	115
0	609
82	35
173	2727
91	3136
0	4055
12	4927
0	5124
93	1549
145	162
265	2832
49	1149
19	743
378	289
23	1693
208	535
50	1472
133	771
211	837
0	1448
139	716
52	755
106	638
26	666
56	663
139	0
46	2387
10	1919
47	628
76	729
33	1513
228	2404
0	1322
83	10
67	536
3267	3248
118	0
14	3247
49	3247
70	3248
4	3054
576	594
41	452
344	142
96	390
189	332
88	381
55	320
471	4217
10	4217
31	3656
0	5054
118	4391
2861	4161
150	187
74	1448
52	1171
49	3883
24	1853
19	1556
55	0
523	1015
391	290
41	1324
109	1325
53	1045
12	1324
152	2170
45	516
167	501
72	14
1090	14
151	3
131	531
368	1642
7	413
282	111
7	258
1227	135
430	1092
46	484
190	110
103	4412
37	1019
103	292
119	3429
17	3924
29	1203
39	49
13	1115
0	638
838	52
50	0
123	2840
57	2505
153	0
168	217
84	40
22	3223
23	3181
156	262
0	2250
87	2105
233	62
110	480
512	0
2	63
106	122
130	99
139	3532
109	3532
53	4753
850	6088
17	13120
41	14086
78	12830
75	13777
0	14581
0	13937
1	13118
0	11001
165	275
69	439
34	1232
121	459
135	1308
64	576
17	6501
4	8499
189	8403
259	5336
15	6263
471	1728
100	679
214	0
68	7640
0	8475
96	7383
59	7232
49	429
120	219
109	13
189	150
0	7517
136	7268
0	7429
0	7180
44	1867
59	1980
229	1264
163	1549
159	2056
21	1583
360	320
48	391
13	3115
226	137
68	7928
76	7926
30	7898
69	1033
0	8109
0	8134
151	7898
346	7221
106	6625
73	902
320	1578
222	311
12	360
40	360
105	172
228	483
40	412
217	407
148	0
10	4553
0	4672
357	4707
592	2666
33	4107
104	4319
183	4260
29	1908
50	135
38	1057
10	3761
76	457
195	3447
164	506
104	776
243	3641
58	3139
184	3341
645	694
56	988
25	705
721	0
112	91
33	1873
160	0
98	156
227	1902
281	41
189	0
119	54
194	957
15	233
8	12277
65	12385
37	12616
31	12311
260	69
62	11979
46	10649
55	12408
86	11933
24	12159
27	12106
24	11759
25	12420
60	11787
0	12589
103	11879
40	11644
24	11650
18	10638
16	11918
35	11767
23	12079
37	2595
41	10793
600	8970
104	107
96	1760
119	2657
8	2739
18	2640
33	982
20	832
145	445
173	1258
29	1261
1395	11
51	743
9	4720
90	4484
46	143
548	534
205	0
0	1964
143	483
40	417
77	104
161	25
24	730
77	7278
0	8964
0	9288
0	8010
1	9283
0	857
135	1601
243	1717
0	867
121	1604
211	954
185	6
179	1877
16	1406
22	1076
70	930
436	0
0	2797
43	2522
103	3832
0	3779
116	7260
3	2906
23	3372
0	3851
26	1534
238	3296
0	786
9	2364
151	2160
17	943
20	1683
0	2300
718	3695
112	0
36	429
250	146
17	355
453	687
138	687
373	3510
424	3510
150	2769
52	8309
2	9256
252	1026
362	2
48	211
103	0
85	1583
118	2723
27	210
122	1769
9	1230
0	2641
31	1369
62	8806
41	2439
78	2235
227	1489
108	198
9	1994
128	2014
44	2271
369	2248
36	262
78	2767
92	511
171	263
112	0
49	2612
10	2246
71	10006
115	0
44	220
20	7969
20	7970
49	562
305	9918
58	8565
22	1867
69	2
98	449
54	1863
84	506
0	4565
48	3260
204	441
1150	2431
239	443
514	933
59	7047
113	5569
38	108
111	86
334	4954
7	971
0	861
36	855
97	829
142	482
0	3892
125	3603
53	215
23	433
358	3177
13	805
92	495
2	3879
423	451
559	1043
175	2047
63	1908
0	1489
57	1614
0	2610
0	1561
532	447
38	280
26	875
268	679
149	9
304	0
5	2435
1433	5448
378	5110
0	4246
94	346
341	1325
0	1552
67	807
359	1359
122	921
88	1062
55	634
3	886
1	5363
213	5455
97	1187
956	6435
0	78
58	749
198	6006
0	4714
61	1218
0	4090
0	4209
37	1187
326	1181
46	522
60	961
1677	1009
41	1462
0	1314
114	81
34	9499
35	509
68	9499
253	8339
57	8610
14	8364
41	2503
82	923
1761	0
0	2896
3	2896
58	2306
114	1575
327	0
686	66
158	66
582	0
146	460
179	387
180	38
690	0
441	8
365	37
315	0
467	211
196	77
71	135
170	108
445	0
268	0
98	0
333	0
176	0
235	0
51	0
324	2862
678	2418
44	997
58	900
85	510
13	612
193	222
56	215
158	119
15	126
77	0
408	0
195	2370
7	2582
89	2540
79	2454
138	3
241	158
128	2707
41	3129
101	2644
85	278
123	17
262	189
224	55
14	4042
15	6991
32	6992
68	5820
623	6673
23	7002
75	7538
32	6847
0	7519
112	666
0	2122
126	143
57	906
41	856
20	760
68	410
90	326
73	244
55	483
120	68
51	179
163	161
196	353
86	210
97	413
6	523
75	186
48	317
50	124
158	37
454	136
0	11863
87	11621
0	11883
0	11867
52	7724
0	12418
54	1220
47	82
0	28
0	11150
0	11531
196	44
110	63
187	4805
629	5349
0	5830
0	5237
113	4927
0	4570
35	661
1	625
0	460
147	717
73	1151
133	851
14	678
55	486
42	5174
48	5355
231	5355
48	3776
45	223
52	689
399	1051
1356	695
70	2335
388	0
53	1635
127	219
497	2513
85	2076
47	1785
27	726
0	773
254	0
143	94
196	0
153	4031
85	0
203	8
41	644
13	460
99	554
155	348
155	450
514	40
111	3510
10	4055
25	3685
0	2243
143	0
214	221
87	0
75	3306
0	1811
44	1029
47	544
98	3655
78	3008
130	0
135	0
52	530
16	2291
18	1096
584	3633
0	4257
283	704
4	4210
35	3844
82	0
115	134
123	467
26	106
270	1144
187	2569
33	2889
77	2960
123	226
0	3120
94	2673
190	659
80	81
85	0
205	0
56	511
340	511
135	4599
134	1163
222	7114
59	164
43	6991
5	3520
112	4358
90	0
0	1778
30	1372
184	317
4	7090
50	3785
191	4777
246	4667
48	7091
9	814
296	268
63	7
253	172
35	1
4	1087
0	732
93	409
0	1393
68	555
47	132
75	1023
87	1007
104	897
155	1951
76	1196
152	4089
0	3921
181	2702
60	3354
24	581
132	2155
188	2155
220	8215
178	956
108	7999
69	626
52	634
84	447
33	483
276	0
103	8665
65	4301
31	3810
0	4203
47	8763
12	2564
64	2809
404	815
324	911
788	351
91	3216
79	3175
31	467
271	433
121	62
373	5710
55	4715
114	4783
0	5851
27	2733
156	5643
166	2697
0	2917
70	4948
149	3190
36	2378
20	2842
77	1363
69	777
116	243
1712	2579
