UniqueCount	AmbigCount
0	432
0	2121
11	1272
118	5517
45	1601
0	4039
38	840
74	187
24	3350
0	4707
0	2154
63	510
1	1962
1	1581
79	2071
76	191
306	335
81	3338
60	2656
3	436
112	3462
39	315
231	2
253	2
53	187
103	140
344	6477
0	6266
247	0
612	4302
188	368
63	7272
0	8330
0	8664
0	7385
0	8637
0	6470
91	277
1	834
23	1098
51	1406
0	3036
110	3433
0	3231
0	3672
0	3598
60	3028
69	5087
0	2384
0	1483
125	102
208	2087
0	508
11	1831
11	753
0	986
0	1293
103	0
0	1585
0	999
0	870
19	2107
152	1011
0	1406
156	683
228	275
88	681
264	406
1	4859
0	4808
0	896
18	498
162	2617
141	491
70	2684
142	2524
54	2241
258	606
225	606
76	1106
0	1155
11	1026
0	213
14	2626
151	639
22	1866
133	164
6	2466
15	590
1036	120
87	120
25	2457
31	3534
0	3971
114	4167
160	3637
0	3970
560	5
0	104
328	212
113	259
99	0
270	0
44	7731
91	7830
58	7718
65	559
98	478
209	23
163	23
44	3898
83	2143
35	4592
73	4700
0	790
13	572
251	15
22	351
0	467
549	749
946	800
84	586
97	0
78	303
159	671
126	958
149	976
145	327
64	4
94	107
118	55
1312	1458
85	1455
109	1060
59	863
246	405
300	0
63	4282
0	4037
0	4099
0	4344
214	4251
28	3037
8	3993
1003	115
97	115
121	25
1093	3528
68	463
0	3528
63	397
83	16
52	1021
82	1021
100	699
247	1723
3	3882
52	3438
94	816
426	3
28	52
197	62
152	232
37	801
54	830
34	799
100	855
55	901
128	944
278	224
95	2016
54	2026
88	196
0	9326
13	7727
0	8474
15	9429
42	8140
197	7756
0	7374
122	905
55	6415
321	4291
197	301
104	642
137	2620
101	891
129	0
172	22
168	0
1660	413
117	413
599	2244
562	1766
0	700
12	656
44	616
54	363
2717	0
0	3763
80	3566
78	717
0	8234
0	8312
0	8312
165	276
73	226
279	3356
168	1739
281	1685
4	1825
113	1479
26	1817
6	804
9	942
88	209
54	4231
0	4466
81	4317
561	4154
85	284
846	688
67	291
60	3179
331	1165
43	3551
33	3786
44	3556
165	92
89	97
105	1332
44	896
100	1035
77	137
226	810
0	363
86	568
0	4579
65	4876
72	4681
98	4520
0	4347
71	4328
16	3775
47	1194
119	4241
16	1585
25	1458
122	225
106	1897
103	20
94	19
50	20
85	31
51	6033
62	6034
52	0
7	1086
16	1064
34	786
70	427
72	250
176	81
0	5984
0	5969
0	6232
0	6420
22	5511
0	6390
0	6210
10	3237
429	0
744	0
297	0
88	0
214	0
246	0
37	0
234	0
180	0
422	0
358	0
120	0
232	0
102	0
125	0
55	0
110	0
198	0
264	0
79	0
286	0
84	0
80	0
135	0
164	0
100	0
230	0
97	0
76	0
264	0
216	0
167	0
259	0
246	0
85	0
159	7711
81	88
136	7634
245	4437
471	233
721	1390
65	892
50	749
31	730
254	44
696	720
0	4872
73	4615
72	4324
421	2100
142	22
71	1121
1689	431
96	225
252	189
203	91
472	2
130	2
41	855
64	752
63	832
79	1
2812	624
113	23
165	0
114	1458
205	250
0	3388
0	2144
0	2675
126	1888
2	2517
56	2713
210	42
130	697
462	2438
37	225
13	1097
762	719
163	303
42	535
47	528
137	1105
88	1239
112	0
104	1477
0	3071
205	2090
57	630
43	1190
97	1400
77	841
20	8991
0	9027
0	4772
0	8805
0	9041
2	5734
19	282
174	11
47	402
0	2561
14	542
15	4815
290	2437
32	4134
453	1754
68	3377
284	0
52	50
3	2068
253	1978
73	1155
56	1101
79	878
84	971
42	1406
196	189
317	1581
369	482
63	482
20	136
0	2994
421	5213
0	5245
106	274
47	4451
29	2086
0	1794
0	2205
82	1339
0	554
68	5757
59	1459
129	810
60	1668
21	620
98	1560
36	325
249	846
342	635
32	635
75	0
2661	366
30	366
196	1389
298	593
19	1458
35	752
14	1414
130	0
134	127
166	2164
59	71
170	181
18	1844
90	383
76	521
232	0
254	52
268	22
216	1992
40	1649
0	1978
132	1621
14	5539
74	5487
47	5542
88	5298
276	3
212	0
159	44
166	489
348	2996
216	566
228	27
38	622
58	1967
65	1835
138	1510
233	2
102	849
202	747
79	15538
140	100
114	4513
517	11692
17	15663
588	10971
36	71
0	10598
49	1518
409	4
180	1
0	1572
88	1224
0	1140
0	1350
11	1880
117	3410
0	2376
94	1134
0	2217
94	0
150	2976
53	3706
63	3806
0	4622
83	3116
27	1389
57	1918
0	3130
66	3187
51	2636
83	652
67	208
316	656
12	3969
0	3175
189	902
119	3648
80	2472
44	151
108	732
225	451
0	720
270	4122
0	3066
105	4135
152	1757
89	347
229	54
45	1438
42	1399
177	106
20	958
118	1114
235	213
111	0
368	0
26	12731
102	843
42	504
2582	15503
0	14882
71	13843
0	15396
1	15235
0	12481
0	14316
46	315
117	2813
0	9795
292	0
307	8779
270	1397
178	89
73	1329
56	1242
220	0
153	662
110	85
1	37
0	1494
45	1412
0	2179
0	1440
25	673
0	2125
131	745
99	68
51	269
58	204
507	752
43	737
79	122
110	78
92	56
80	128
36	359
70	0
35	174
19	1213
41	1130
91	1232
650	1908
86	1899
2083	0
283	0
14	1594
0	1003
1	870
50	996
0	1425
0	2107
0	448
0	6623
0	6605
41	6299
8	6793
0	6551
37	1778
1	1033
52	1001
665	111
180	0
34	7126
0	7484
0	7205
232	7067
76	7452
30	7163
199	7063
30	7047
0	7138
86	7143
37	717
396	235
167	88
58	1718
60	1718
0	6508
11	5777
149	5803
49	1740
57	1716
32	97
44	1763
429	0
26	809
63	0
105	283
615	184
40	56
74	0
272	0
1079	0
75	183
200	5968
101	4479
53	5997
58	5874
394	2829
112	463
9	2940
29	2834
24	2830
30	2740
10	2118
7	1964
90	1035
20	1097
10	352
142	0
96	200
5	674
161	1253
81	1083
212	591
164	727
351	0
157	320
3941	1450
10	130
806	1000
450	433
0	2709
10	2538
150	0
374	66
140	82
107	1145
143	931
61	1085
65	609
113	803
217	720
1821	341
146	325
113	16
25	1514
133	1767
55	1761
13	1577
41	1577
162	0
706	644
366	1835
582	1835
31	1075
494	0
42	6402
22	6400
656	6113
97	272
176	544
80	513
285	393
16	1356
13	1290
105	1356
1143	2853
17	3028
32	459
13	787
15	792
76	735
142	131
133	216
20	2324
65	14871
38	14304
0	10061
116	14137
0	25699
91	2406
77	5508
95	2243
9	8359
239	2455
1258	26082
261	1454
0	26719
125	25623
75	327
88	0
173	22316
63	1640
112	1786
115	1987
112	5674
43	1554
77	2216
208	1157
869	2956
0	5064
889	4378
42	1119
90	1302
108	1592
114	1264
332	0
22	512
64	523
61	17
219	570
46	570
127	8176
194	9137
95	12700
28	10288
0	10060
163	12894
22	10026
22	611
0	1753
9	10397
0	14438
2707	14031
73	30
38	5425
7	7225
98	5452
330	5819
11	6977
368	770
1050	629
115	3139
4	2925
19	5898
1144	1310
4520	1768
149	1768
230	0
38	705
120	1065
31	906
54	631
5	272
2	149
91	190
26	7798
128	6739
55	470
4	1542
1686	7172
105	211
101	85
52	6554
102	6113
27	2323
0	7071
7	7192
28	1409
28	748
0	12292
0	12141
10	12592
22	11225
0	12622
0	12980
0	12531
0	12720
28	3751
77	4704
86	2074
76	2084
4	2602
110	2557
72	1077
389	6
172	3797
53	3800
305	544
28	870
355	1072
72	490
113	800
70	737
61	633
939	12311
88	8287
1744	12651
107	12672
78	360
56	1538
140	677
78	3382
102	3661
118	3766
56	3783
51	4016
67	0
654	694
298	451
77	0
12	2851
283	4100
62	3166
28	2598
159	3938
23	2174
44	1655
19	1621
131	1816
163	1551
101	1080
20	1476
50	563
191	1238
173	232
2	504
47	550
13	354
130	183
51	291
50	1804
106	3277
157	3534
43	4238
0	4238
106	1118
114	2582
250	2281
66	246
0	371
74	2661
42	1454
9	3513
324	0
151	412
33	3830
15	2338
129	1495
74	548
193	563
133	303
704	123
2	624
48	36
108	2466
171	3115
0	3588
14	4484
0	4737
90	1369
133	120
256	2761
59	1150
79	883
181	293
24	1621
120	463
51	1362
59	639
143	675
0	1438
80	592
91	774
128	692
24	641
82	651
232	0
26	2058
10	1698
78	777
58	611
41	1301
129	2083
1	1344
85	9
45	441
3922	4519
295	0
62	4519
51	4520
53	4518
3	4221
761	737
77	630
212	107
173	479
78	413
89	452
133	385
435	5348
6	5348
85	4993
0	4091
66	3468
1859	3269
170	207
83	1388
81	1059
38	3188
25	1700
16	1389
41	0
810	1226
233	364
118	1580
79	1580
46	1222
58	1580
222	2833
57	453
90	436
143	18
972	18
227	3
98	462
433	2373
69	762
151	145
13	296
816	121
592	1402
51	427
118	80
113	5297
20	920
91	343
101	4267
47	4884
38	1288
94	88
11	1319
0	651
566	91
67	0
104	3561
52	3009
256	0
294	355
138	60
53	3815
22	3735
230	318
0	2270
58	2101
142	48
67	484
409	0
1	96
94	114
94	77
253	3270
54	3270
117	5832
1691	7370
56	14110
59	15466
144	14406
42	15221
0	15940
0	14654
0	14110
0	11103
234	315
62	496
33	1243
80	341
149	1182
30	502
6	6949
12	9301
190	9181
418	6049
19	7068
333	1945
65	703
160	0
89	6893
0	7555
48	6208
27	6116
61	361
110	212
83	16
74	92
0	8227
167	7924
0	8090
0	7787
69	2025
113	2026
184	1293
126	1499
38	1992
83	1812
176	254
56	454
63	3860
230	162
73	7160
47	7157
39	7129
31	781
0	7291
0	7288
71	7129
542	6607
111	6161
136	924
218	1455
225	214
5	247
25	247
46	100
141	325
64	288
84	261
330	0
11	4432
0	4527
204	4551
447	2525
6	3931
57	4156
237	4122
19	1907
39	146
9	952
9	3220
75	455
66	2964
420	457
246	729
169	3091
43	2667
254	2915
568	573
54	793
15	532
480	1
135	132
58	1948
134	0
127	175
217	1925
127	32
126	0
169	84
267	1169
20	337
26	12861
134	12954
39	13181
38	12746
254	113
89	12369
36	10714
55	12832
164	12333
13	12616
28	12552
38	12100
59	12893
42	12085
0	13015
73	12228
27	11988
35	11995
12	10705
41	12324
11	12042
17	12491
25	2578
40	10853
1456	9108
127	93
58	1716
70	2632
10	2635
22	2610
48	1083
17	908
155	434
210	1514
93	1522
1258	19
23	772
3	4605
144	4428
88	214
361	422
171	0
0	1749
167	545
35	324
64	60
161	27
34	774
183	7279
0	8334
0	8743
0	7389
11	8656
0	788
113	1557
515	1707
1	852
51	1527
104	830
208	7
77	1557
35	1590
34	1128
78	940
261	0
0	2935
34	2955
88	3433
0	3611
45	5303
5	2892
23	3240
0	3672
31	1474
174	2087
0	508
19	1831
87	1637
18	753
45	1297
0	1546
481	4302
60	0
30	383
112	134
23	419
299	347
77	347
738	4676
420	4676
42	2280
124	10411
2	11231
77	905
162	3
98	288
61	0
102	1364
82	2265
69	296
197	1678
26	1036
0	2133
11	1033
29	10629
25	2111
68	1887
145	1357
101	201
5	1955
79	1970
38	2244
398	2225
48	277
78	3732
94	557
390	415
376	0
113	3677
8	3164
23	7077
102	0
49	254
24	6193
34	6194
101	565
117	6981
39	6848
47	1739
233	5
157	500
76	1738
47	535
0	4037
66	2659
62	319
739	2011
106	351
249	684
62	10223
139	7512
78	170
90	108
1063	8132
8	1024
0	808
34	918
40	814
184	545
0	6291
45	2689
158	225
26	402
441	3302
4	436
48	287
3	4779
230	354
747	1374
120	2403
131	2538
0	1584
51	2078
0	3555
0	1961
530	508
54	337
41	940
329	726
119	14
380	0
0	1809
1788	6110
361	5665
0	5296
61	313
174	1437
1	1644
79	887
534	1827
213	1271
92	1344
68	710
0	1043
2	4716
170	4814
111	1159
608	5360
0	31
117	836
185	5028
0	3998
83	1042
0	3427
0	3590
40	1032
332	1524
43	660
131	1246
903	1227
96	1899
0	1744
94	110
38	11146
17	517
108	11146
241	9671
101	10163
15	9862
26	2989
125	1165
1408	0
0	3645
0	3645
113	3005
79	1934
436	0
344	27
62	27
232	0
129	380
269	361
302	63
310	0
332	5
686	35
263	0
247	199
60	21
131	178
167	81
296	0
120	0
110	0
266	0
264	0
524	0
102	0
124	2608
812	2204
41	1077
143	1093
69	559
43	870
120	206
76	277
397	129
53	348
68	0
454	0
128	1473
11	1596
78	1579
13	1520
234	1
96	93
137	2323
43	2623
50	2236
63	206
158	16
130	113
137	46
15	4907
11	8785
26	8784
68	7272
383	8319
59	8815
160	9480
31	8579
0	9433
210	915
0	2783
183	186
68	1247
76	1175
24	1026
85	570
234	495
184	318
87	596
54	76
70	301
68	115
88	420
103	172
61	663
9	838
106	343
53	479
112	250
91	26
1511	160
0	12184
48	11329
0	11656
0	12188
144	8483
0	12727
30	1180
46	61
0	28
0	10868
0	12361
432	51
69	67
178	5158
971	6386
0	6843
0	6465
117	5889
0	4826
24	507
2	629
0	332
71	858
88	1411
135	1037
27	978
67	622
63	6822
64	7041
218	7041
129	5258
140	468
93	976
525	1534
896	855
114	3108
291	0
20	1760
55	95
430	3160
34	2587
106	2348
50	973
0	1122
254	0
192	126
174	0
91	3928
190	0
179	13
67	522
10	409
94	475
201	278
47	298
344	49
171	3410
11	4074
50	3646
0	2558
143	0
265	242
65	0
44	3170
0	2117
55	1082
32	484
66	3258
81	2755
78	0
225	0
93	535
9	1950
10	898
251	4070
0	5208
113	626
26	5161
54	4570
73	0
180	180
148	577
43	131
153	802
137	2423
52	2783
36	2758
105	253
0	3031
125	2652
86	375
80	82
142	0
274	0
41	537
329	537
146	2878
95	1502
134	5026
78	183
14	4858
9	3514
56	2548
150	0
0	1303
64	1093
127	195
0	7777
41	4722
477	6092
883	6035
35	7778
7	742
84	263
64	2
210	125
117	3
15	1258
0	1147
29	413
0	1546
44	584
77	145
174	1427
60	1122
76	721
314	1633
44	957
42	3148
0	3233
270	2457
30	2816
26	663
106	1560
123	1563
130	7095
81	745
142	6998
121	769
26	534
35	264
42	389
207	0
55	7319
59	4145
53	3788
0	4132
31	7514
18	2654
112	2925
363	819
337	891
1572	482
95	2531
83	2502
93	623
117	511
303	168
183	4841
29	3974
54	3900
0	4996
38	2460
148	4772
106	2397
0	2550
69	4104
100	2848
49	2332
23	2727
112	1264
63	664
77	196
1323	1969
